PREFIX	CHAR	ACTION	SUFFIX	NAME	Variation	Loop	Gameplay	REC.	IMPL.	used for	SPEAKER	MOOD	COMMENT	EN	CEN	DE	CDE	EN - Proofread	Changed?	Simplified Chinese	
vo_ply_ply_	gei_	key_unlock_	normal_00	vo_ply_ply_gei_key_unlock_normal_00				omuk	philipp	unlock gate with key	Geisha	stealthy		It is open.	3		0	It is open.		开了	
vo_ply_ply_	gei_	key_unlock_	normal_01	vo_ply_ply_gei_key_unlock_normal_01				omuk	philipp	unlock gate with key	Geisha	stealthy		I have opened it.	4		0	I have opened it.		我打开了	
vo_ply_ply_	gei_	key_unlock_	normal_02	vo_ply_ply_gei_key_unlock_normal_02				omuk	philipp	unlock gate with key	Geisha	stealthy		We can go through now.	5		0	We can go through now.		可以通过了	
vo_ply_ply_	gei_	joke_wait	normal_00	vo_ply_ply_gei_joke_waitnormal_00				omuk		waiting too long	Geisha			Is there a particular reason we are wasting our time here?	11		0	Is there a particular reason we are wasting our time here?		怎么在这儿浪费时间，有什么特别的理由吗？	
vo_ply_ply_	gei_	joke_running	normal_00	vo_ply_ply_gei_joke_runningnormal_00				omuk		running too much	Geisha		with a sigh	Does this accomplish anything?	4		0	Does this accomplish anything?		这有什么意义吗？	
vo_ply_ply_	gei_	joke_dropkill	normal_00	vo_ply_ply_gei_joke_dropkillnormal_00				omuk		distract 0.001% chance	Geisha			Guten Tag	2		0	Guten Tag!	YES	Guten Tag!	
vo_ply_ply_	gei_	joke_char_select_	normal_00	vo_ply_ply_gei_joke_char_select_normal_00				omuk		char select too often	Geisha			Anjin-San!	1		0	Anjin-san!	YES	按针大人！	
vo_ply_ply_	gei_	joke_char_select_	normal_01	vo_ply_ply_gei_joke_char_select_normal_01				omuk		char select too often	Geisha		Lady Mariko from Shogun (TV series)	In Japan, Anjin-San, there are only Japanese ways.	8		0	In Japan, Anjin-san, there are only Japanese ways.	YES	按针大人，既在日本，便要入乡随俗	
vo_ply_ply_	gei_	joke_char_select_	normal_02	vo_ply_ply_gei_joke_char_select_normal_02				omuk		char select too often	Geisha		Lady Mariko from Shogun (TV series)	Never trust anyone. It is one of life's most important rules.	11		0	Never trust anyone. It is one of life's most important rules.		永远不要相信任何人，这是人生最重要的信条	
vo_ply_ply_	gei_	joke_char_select_	normal_03	vo_ply_ply_gei_joke_char_select_normal_03				omuk		char select too often	Geisha		quote from Kill Bill	Revenge is never a straight line, it's a forest.	9		0	Revenge is never a straight line. It's a forest.	YES	复仇不是一条笔直大道，而是一片森林	
vo_ply_ply_	gei_	joke_char_select_	normal_04	vo_ply_ply_gei_joke_char_select_normal_04				omuk		char select too often	Geisha		quote from Kill Bill	And like a forest it easy to lose your way, to get lost... to forget where you came in.	19		0	And like a forest, it's easy to lose your way, to get lost…to forget where you came in.	YES	就像在森林里一样，寻仇者也容易迷路…迷失了方向，甚至忘了来时的路	
vo_ply_ply_	gei_	joke_char_select_	normal_05	vo_ply_ply_gei_joke_char_select_normal_05				omuk		char select too often	Geisha		quote from Memoirs of a Geisha	She paints her face to hide her face. Her eyes are deep water.	13		0	She paints her face to hide her face. Her eyes are deep water.		她以刻意的粉饰来掩盖真实的面容，她的眼睛深得像秋水…	
vo_ply_ply_	gei_	joke_char_select_	normal_06	vo_ply_ply_gei_joke_char_select_normal_06				omuk		char select too often	Geisha		quote from Memoirs of a Geisha	It is not for Geisha to want. It is not for Geisha to feel.	14		0	It is not for Geisha to want. It is not for Geisha to feel.		这不是一个艺伎该期盼的，这不是一个艺伎该感受的	
vo_ply_ply_	gei_	joke_char_select_	normal_07	vo_ply_ply_gei_joke_char_select_normal_07				omuk		char select too often	Geisha		quote from Memoirs of a Geisha	Geisha is an artist of the floating world.	8		0	Geisha is an artist of the floating world.		艺伎是浮世的艺术家	
vo_ply_ply_	gei_	joke_char_select_	normal_08	vo_ply_ply_gei_joke_char_select_normal_08				omuk		char select too often	Geisha		quote from Memoirs of a Geisha	She dances, she sings. She entertains you, whatever you want. 	10		0	She dances, she sings. She entertains you, whatever you want. 		她舞蹈…她歌唱…她取悦你…予取予求	
vo_ply_ply_	gei_	joke_char_select_	normal_09	vo_ply_ply_gei_joke_char_select_normal_09				omuk		char select too often	Geisha		quote from Memoirs of a Geisha	The rest is shadows, the rest is secret.	8		0	The rest is shadows, the rest is secret.		她生命的其余部份是阴影，是秘密	[艺伎回忆录].Memoirs.Of.A.Geisha.2005.XviD.AC3.CD3.Chs.srt
																					
														WORDCOUNT EN:	1080						
