2,3,9									
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN
vo_gothic_gothic_	samurai_00_	talk_npc_orders_00	vo_gothic_gothic_samurai_00_talk_npc_orders_00	omuk		Samurai	focussed	gives orders to guardpost	そのまま警戒しろ。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_01	vo_gothic_gothic_samurai_00_talk_npc_orders_01	omuk		Samurai	focussed	gives orders to guardpost	この調子だ。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_02	vo_gothic_gothic_samurai_00_talk_npc_orders_02	omuk		Samurai	focussed	gives orders to guardpost	警戒を怠るな。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_03	vo_gothic_gothic_samurai_00_talk_npc_orders_03	omuk		Samurai	focussed	gives orders to guardpost	気を付けろ。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_04	vo_gothic_gothic_samurai_00_talk_npc_orders_04	omuk		Samurai	focussed	gives orders to guardpost during battle	頑張ってるな。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_05	vo_gothic_gothic_samurai_00_talk_npc_orders_05	omuk		Samurai	focussed	gives orders to guardpost during battle	怠けるでない。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_00	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_00	omuk		Samurai	rush of battle	asks guardpost for status during battle	そのまま警戒だ。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_01	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_01	omuk		Samurai	rush of battle	asks guardpost for status during battle	新しい命（めい）がある。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_02	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_02	omuk		Samurai	rush of battle	gives orders to guardpost during battle	そのまま警戒を続けろ。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_03	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_03	omuk		Samurai	rush of battle	gives orders to guardpost during battle	自分の配置を死守しろ！
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_04	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_04	omuk		Samurai	rush of battle	gives orders to guardpost during battle	新しい命令だ。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_05	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_05	omuk		Samurai	rush of battle	gives orders to guardpost during battle	任務を続けろ。
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_06	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_06	omuk		Samurai	rush of battle	gives orders to guardpost during battle	装填！
vo_gothic_gothic_	samurai_00_	talk_npc_orders_battle_07	vo_gothic_gothic_samurai_00_talk_npc_orders_battle_07	omuk		Samurai	rush of battle	gives orders to guardpost during battle	撃て！
vo_gothic_gothic_	samurai_00_	talk_npc_report_00	vo_gothic_gothic_samurai_00_talk_npc_report_00	omuk		Samurai	focussed	asks guardpost for status	報告しろ。
vo_gothic_gothic_	samurai_00_	talk_npc_report_01	vo_gothic_gothic_samurai_00_talk_npc_report_01	omuk		Samurai	focussed	asks guardpost for status	報告は？
vo_gothic_gothic_	samurai_00_	talk_npc_report_02	vo_gothic_gothic_samurai_00_talk_npc_report_02	omuk		Samurai	focussed	asks guardpost for status	どうだ？
vo_gothic_gothic_	samurai_00_	talk_npc_report_03	vo_gothic_gothic_samurai_00_talk_npc_report_03	omuk		Samurai	focussed	asks guardpost for status	何かあったか？
vo_gothic_gothic_	samurai_00_	talk_npc_report_04	vo_gothic_gothic_samurai_00_talk_npc_report_04	omuk		Samurai	focussed	asks guardpost for status	変わりはないか？
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_00	vo_gothic_gothic_samurai_00_talk_npc_report_battle_00	omuk		Samurai	rush of battle	asks guardpost for status during battle	報告だ。
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_01	vo_gothic_gothic_samurai_00_talk_npc_report_battle_01	omuk		Samurai	rush of battle	asks guardpost for status during battle	報告せよ！
vo_gothic_gothic_	samurai_00_	talk_npc_report_battle_02	vo_gothic_gothic_samurai_00_talk_npc_report_battle_02	omuk		Samurai	rush of battle	asks guardpost for status during battle	報告するんだ！
vo_gothic_gothic_	samurai_00_	talk_npc_tense_00	vo_gothic_gothic_samurai_00_talk_npc_tense_00	omuk		Samurai	dutiful	"dialog without topic
(during open battle)"	新しい命令が下っている！
vo_gothic_gothic_	samurai_00_	talk_npc_tense_01	vo_gothic_gothic_samurai_00_talk_npc_tense_01	omuk		Samurai	confident	"dialog without topic
(during open battle)"	そのまま戦え！
vo_gothic_gothic_	samurai_00_	talk_npc_tense_02	vo_gothic_gothic_samurai_00_talk_npc_tense_02	omuk		Samurai	for honor!	"dialog without topic
(during open battle)"	今日ここで名誉を授かるのだぞ。
vo_gothic_gothic_	samurai_00_	talk_npc_tense_03	vo_gothic_gothic_samurai_00_talk_npc_tense_03	omuk		Samurai	for honor!	"dialog without topic
(during open battle)"	強くあらねばならん。
vo_gothic_gothic_	samurai_00_	talk_npc_tense_04	vo_gothic_gothic_samurai_00_talk_npc_tense_04	omuk		Samurai	fierce	"dialog without topic
(during open battle)"	敵が仕掛けてくるのを待つのだ。
vo_eny_eny_	samurai_00_	urinate_00	vo_eny_eny_samurai_00_urinate_00	omuk		Samurai		(sound) relieves himself	
vo_eny_eny_	samurai_00_	whistle_00	vo_eny_eny_samurai_00_whistle_00	omuk		Samurai		(sound) whistles a tune	
vo_eny_eny_	samurai_00_	wounded_00	vo_eny_eny_samurai_00_wounded_00	omuk		Samurai		(sound) badly wounded, lying on stretcher, moaning	
vo_eny_eny_	samurai_00_	yawn_00	vo_eny_eny_samurai_00_yawn_00	omuk		Samurai		(sound) yawn	
									
