PREFIX	CHAR	ACTION	SUFFIX	NAME	Variation	Loop	Gameplay	REC.	IMPL.	used for	SPEAKER	MOOD	COMMENT	EN	CEN	DE	CDE	EN - Proofread	Changed?	Simplified Chinese	
vo_ply_ply_	war_	joke_char_select_	normal_05	vo_ply_ply_war_joke_char_select_normal_05						char select too often	Warrior			Forty-seven lives for one.	4		0	Forty-seven lives for one.		47条命换1条	
vo_ply_ply_	war_	joke_char_select_	normal_06	vo_ply_ply_war_joke_char_select_normal_06						char select too often	Warrior			My kingdom for a horse.	5		0	My kingdom for a horse.		用我的王国换一匹马	
vo_ply_ply_	war_	joke_char_select_	normal_07	vo_ply_ply_war_joke_char_select_normal_07						char select too often	Warrior		talks to the player	Pick someone else	3		0	Pick on someone your own size!	YES	去选个和你块头差不多的人烦吧	
vo_ply_ply_	war_	joke_char_select_	normal_08	vo_ply_ply_war_joke_char_select_normal_08						char select too often	Warrior		talks to the player	Can't you see I'm busy.	5		0	Can't you see I'm busy.		没看到我正忙么	
vo_ply_ply_	war_	joke_char_select_	normal_09	vo_ply_ply_war_joke_char_select_normal_09						char select too often	Warrior		talks to the player	Seriously.	1		0	This is getting old.	YES	再这么搞可就没意思了	
vo_ply_ply_	war_	joke_char_select_	normal_10	vo_ply_ply_war_joke_char_select_normal_10						char select too often	Warrior		quote from Conan the Barbarian	Crush your enemies. See them driven before you. Hear the lamentations of their women.	14		0	Crush your enemies. See them driven before you. Hear the lamentations of their women.		彻底打败你的对手，亲眼看着他们被淘汰出局，亲耳倾听支持他们的女性所唱的哀歌	
vo_ply_ply_	war_	joke_char_select_	normal_11	vo_ply_ply_war_joke_char_select_normal_11						char select too often	Warrior		quote from Conan the Barbarian	The riddle ... of steel.	5		0	The riddle…of steel.	YES	钢之奥秘	
vo_ply_ply_	war_	joke_char_select_	normal_12	vo_ply_ply_war_joke_char_select_normal_12						char select too often	Warrior		quote from Conan the Barbarian	For us, there is no spring. Just the wind that smells fresh before the storm.	15		0	For us, there is no spring. Just the wind that smells fresh before the storm.		我们这种人是没有春天的，我们只能感受到暴风雨前那股清新的微风	
vo_ply_ply_	war_	joke_char_select_	normal_13	vo_ply_ply_war_joke_char_select_normal_13						char select too often	Warrior		quote from Dark Souls 3 (Siegward)	Hmm, hmmm … Oh.	4		0	Mmm…mmm… Oh-hoh!	YES	嗯…嗯…嗯…喔！	
vo_ply_ply_	war_	joke_char_select_	normal_14	vo_ply_ply_war_joke_char_select_normal_14						char select too often	Warrior		quote from Dark Souls 3 (Siegward)	Pardon me, I was absorbed in thought.	7		0	Pardon me. I was absorbed in thought.	YES	抱歉，我想得太入神了	洋葱骑士视频
vo_ply_ply_	war_	joke_char_select_	normal_15	vo_ply_ply_war_joke_char_select_normal_15						char select too often	Warrior		quote from Dark Souls 3 (Siegward)	To be honest, I'm in a bit of a pickle …	11		0	To be honest, I'm in a bit of a pickle…	YES	老实说，我正有点困扰	
vo_ply_ply_	war_	joke_char_select_	normal_16	vo_ply_ply_war_joke_char_select_normal_16						char select too often	Warrior		quote from Dark Souls 3 (Siegward)	I've got to use my head and think …	9		0	I've got to use my head and think…	YES	该怎么办好呢…真伤脑筋…	
																					
														WORDCOUNT EN:	1003	WORDCOUNT DE:	0				
																					
		I know my place in life																			
		hold together team!																			
