2,3,9									
PREFIX	TYPE	SUFFIX	NAME	REC.	IMPL.	SPEAKER	MOOD	COMMENT	EN
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_02	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_02	omuk		Enemy	rush of battle	gives orders to guardpost during battle	そのまま警戒を続けろ。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_03	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_03	omuk		Enemy	rush of battle	gives orders to guardpost during battle	自分の配置を死守しろ！
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_04	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_04	omuk		Enemy	rush of battle	gives orders to guardpost during battle	新しい命令だ。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_05	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_05	omuk		Enemy	rush of battle	gives orders to guardpost during battle	このまま続けるんだ。
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_06	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_06	omuk		Enemy	rush of battle	gives orders to guardpost during battle	装填！
vo_gothic_gothic_	enemy_00_	talk_npc_orders_battle_07	vo_gothic_gothic_enemy_00_talk_npc_orders_battle_07	omuk		Enemy	rush of battle	gives orders to guardpost during battle	撃て！
vo_gothic_gothic_	enemy_00_	talk_npc_report_00	vo_gothic_gothic_enemy_00_talk_npc_report_00	omuk		Enemy	focussed	asks guardpost for status	報告しろ。
vo_gothic_gothic_	enemy_00_	talk_npc_report_01	vo_gothic_gothic_enemy_00_talk_npc_report_01	omuk		Enemy	focussed	asks guardpost for status	報告は？
vo_gothic_gothic_	enemy_00_	talk_npc_report_02	vo_gothic_gothic_enemy_00_talk_npc_report_02	omuk		Enemy	focussed	asks guardpost for status	調子はどうだ？
vo_gothic_gothic_	enemy_00_	talk_npc_report_03	vo_gothic_gothic_enemy_00_talk_npc_report_03	omuk		Enemy	focussed	asks guardpost for status	何かあったか？
vo_gothic_gothic_	enemy_00_	talk_npc_report_04	vo_gothic_gothic_enemy_00_talk_npc_report_04	omuk		Enemy	focussed	asks guardpost for status	変わりはないか？
vo_gothic_gothic_	enemy_00_	talk_npc_report_battle_00	vo_gothic_gothic_enemy_00_talk_npc_report_battle_00	omuk		Enemy	rush of battle	asks guardpost for status during battle	報告だ。
vo_gothic_gothic_	enemy_00_	talk_npc_report_battle_01	vo_gothic_gothic_enemy_00_talk_npc_report_battle_01	omuk		Enemy	rush of battle	asks guardpost for status during battle	報告せよ！
vo_gothic_gothic_	enemy_00_	talk_npc_report_battle_02	vo_gothic_gothic_enemy_00_talk_npc_report_battle_02	omuk		Enemy	rush of battle	asks guardpost for status during battle	報告するんだ！
vo_gothic_gothic_	enemy_00_	talk_npc_tense_00	vo_gothic_gothic_enemy_00_talk_npc_tense_00	omuk		Enemy	dutiful	"dialog without topic
(during open battle)"	新しい命令が下っている！
vo_gothic_gothic_	enemy_00_	talk_npc_tense_01	vo_gothic_gothic_enemy_00_talk_npc_tense_01	omuk		Enemy	anxious	"dialog without topic
(during open battle)"	戦闘はこのまま続く。
vo_gothic_gothic_	enemy_00_	talk_npc_tense_02	vo_gothic_gothic_enemy_00_talk_npc_tense_02	omuk		Enemy	for honor!	"dialog without topic
(during open battle)"	今日ここで名誉を授かることになる。
vo_gothic_gothic_	enemy_00_	talk_npc_tense_03	vo_gothic_gothic_enemy_00_talk_npc_tense_03	omuk		Enemy	for honor!	"dialog without topic
(during open battle)"	こんな時だからこそ強くあらねばならん。
vo_gothic_gothic_	enemy_00_	talk_npc_tense_04	vo_gothic_gothic_enemy_00_talk_npc_tense_04	omuk		Enemy	fierce	"dialog without topic
(during open battle)"	敵が仕掛けてくるのを待つんだ。
vo_eny_eny_	enemy_00_	urinate_00	vo_eny_eny_enemy_00_urinate_00	omuk		Enemy		(sound) relieves himself	
vo_eny_eny_	enemy_00_	whistle_00	vo_eny_eny_enemy_00_whistle_00	omuk		Enemy		(sound) whistles a tune	
vo_eny_eny_	enemy_00_	wounded_00	vo_eny_eny_enemy_00_wounded_00	omuk		Enemy		(sound) badly wounded, lying on stretcher, moaning	
vo_eny_eny_	enemy_00_	yawn_00	vo_eny_eny_enemy_00_yawn_00	omuk		Enemy		(sound) yawn	
									
