lvl,sec,voen,vojp,s,en,cn,jp
9,166,vocs_over_over_mansion_rifle2_n02,vocs_mansion_rifle2_n02_jp,ALCHEMIST,"Oh, very tricky! No way a little child could understand.",唔，这里面门道可多了！不过小孩是看不懂的。,うむ、うまい仕掛けがあるぞい！子どもにはまず理解できぬがのう。
9,166,vocs_over_over_mansion_rifle2_n03,vocs_mansion_rifle2_n03_jp,TRAPPER,Not fair!,好过分！,ひどい！
9,167,vocs_over_over_mansion_gate_n00,vocs_mansion_gate_n00_jp,NINJA,Samurai at the gate.,大门那有武士。,侍が門にいる。
9,167,vocs_over_over_mansion_gate_n01,vocs_mansion_gate_n01_jp,TRAPPER,There's a mean looking samurai at the gate.,大门那有个很凶的武士。,さもしい侍が門にいる。
9,167,vocs_over_over_mansion_gate_n02,vocs_mansion_gate_n02_jp,ALCHEMIST,Hmm ... we lack Mugen's power. No matter. Samurai armour does not protect against good strategy.,嗯……虽然无限不在，但不要紧。武士的盔甲也抵挡不住好的战术。,うーむ…武源の力は無いのじゃ。じゃがのぅ、侍の鎧とて良い戦術からは守れんわい。
9,168,vocs_over_over_mansion_climbing_n00,vocs_mansion_climbing_n00_jp,NINJA,I'll go up.,我上去看看。,上に行こう。
9,168,vocs_over_over_mansion_climbing_n01,vocs_mansion_climbing_n01_jp,TRAPPER,Let's see what's up there.,我去看看上面的情况。,上に何があるか確かめましょう。
9,168,vocs_over_over_mansion_climbing_n02,vocs_mansion_climbing_n02_jp,ALCHEMIST,"Hehe, so much youthful energy!",呵呵，年轻人果然生龙活虎！,へへ、若い力じゃの。
9,169,vocs_over_over_mansion_plank_n00,vocs_mansion_plank_n00_jp,NINJA,Right where I left you.,看来没人动过木板。,あんたを置いてきたそこだ。
9,169,vocs_over_over_mansion_plank_n01,vocs_mansion_plank_n01_jp,TRAPPER,"Yes, they didn't find the plank! You're so clever, Hayato-sensei!",太好了，他们没发现这块木板！您真机智，隼人师父！,いいわ、奴ら板には気づかない。天才だわ、隼人先生！
9,169,vocs_over_over_mansion_plank_n02,vocs_mansion_plank_n02_jp,NINJA,"Let's use it to get over the wall, shall we.",快点把木板搭好翻墙吧？,壁を乗り越えるのに使おうか？
9,170,vocs_over_over_mansion_tower_n00,vocs_mansion_tower_n00_jp,ALCHEMIST,"Hmm, such an inspiring view. Let's see what we can do from here.",嗯，如此美景真是赏心悦目。看看我在这里能干点什么吧。,うーむ、情緒溢れる景色じゃ。ここで何ができるかのう。
9,171,vocs_over_over_mansion_seppuku_n00,vocs_mansion_seppuku_n00_jp,DAIMYO,"So you simply ""lost"" these documents, which could lead anyone straight to Mount Tsuru.",如此重要的文件你就这么“弄丢”了？你知不知道有了这份文件就能找到鹤山去。,つまり、書類を”失くした”ということか。それでは誰でも鶴山に来られてしまう。
9,171,vocs_over_over_mansion_seppuku_n01,vocs_mansion_seppuku_n01_jp,OFFICIAL,"Forgive me, Yabu-sama. We also discovered our guards were attacked and Takuma has gone.",请薮大人恕罪。我们的守卫也遭到了袭击，琢磨…逃走了。,お許し下さい、藪様の護衛も攻撃され、巧磨が逃げました。
9,171,vocs_over_over_mansion_seppuku_n02,vocs_mansion_seppuku_n02_jp,DAIMYO,Then you are a fool! No doubt Shogunate men freed Takuma from his prison. ,一群蠢货！还让将军的人把琢磨放跑了。 ,愚かな奴じゃ。幕府の部下が巧磨を救出させおったな。
9,171,vocs_over_over_mansion_seppuku_n03,vocs_mansion_seppuku_n03_jp,DAIMYO,"The old cripple tried to kill me before. If the Shogun does not come for me, Takuma surely will! Do you realize now what your incompetence has cost me?!",这老瘸子之前就想杀我。现在即使将军不来找我，他也一定会来！因为你的无能，闯了多大的祸？！,以前、老いたカタワが我を殺そうとした。将軍がここまで来ぬのなら、巧磨が来るであろう。貴様の無能の代償がどの程度か理解できたか？！
9,171,vocs_over_over_mansion_seppuku_n04,vocs_mansion_seppuku_n04_jp,OFFICIAL,"Please, Yabu-sama! I have failed you. I am deeply shamed!",啊啊，薮大人！是我失职，我已无地自容！,はは、藪様。失敗致しました…心より恥じております…。
9,171,vocs_over_over_mansion_seppuku_n05,vocs_mansion_seppuku_n05_jp,OFFICIAL,Will you grant this humble person permission to commit Seppuku?,斗胆请求您可否允许小人我切腹谢罪？,この卑しい私めに切腹をさせていただけますか？
9,171,vocs_over_over_mansion_seppuku_n05a,vocs_mansion_seppuku_n05a_jp,OFFICIAL,Will you grant this humble person an honourable death?,斗胆请求您可否允许小人我死得有点尊严？,この卑しい私めに名誉の死を遂げさせていただけますか？
9,171,vocs_over_over_mansion_seppuku_n06,vocs_mansion_seppuku_n06_jp,DAIMYO,… very well. Perhaps you will at least die with some dignity. ,……可以。就让你死得体面一点吧。 ,…いいだろう。せめて品位をもって死ぬがよい。
9,171,vocs_over_over_mansion_seppuku_n07,vocs_mansion_seppuku_n07_jp,DAIMYO,You. Assist him.,你来帮他介错。,お前、介錯人を務めよ。
9,171,vocs_over_over_mansion_seppuku_n08,vocs_mansion_seppuku_n08_jp,OFFICIAL,"Thank you, Yabu-sama!",谢谢您，薮大人！,ありがたき幸せ、藪様。
9,171,vocs_over_over_mansion_seppuku_n09,vocs_mansion_seppuku_n09_jp,DAIMYO,Quick and be done with it.,快点完事。,すぐに執り行え。
9,171,vocs_over_over_mansion_seppuku_n10,vocs_mansion_seppuku_n10_jp,OFFICIAL,… !,……!,…！
9,171,vocs_over_over_mansion_seppuku_n11,vocs_mansion_seppuku_n11_jp,DAIMYO,Hrm ... damn the Shogun!,哼……该死的将军！,うむ…将軍め！
9,171,vocs_over_over_mansion_seppuku_n12,vocs_mansion_seppuku_n12_jp,DAIMYO,Prepare paper and ink. I must write a letter to Kage-sama.,准备纸笔。我要给影大人写信。,紙と筆を用意しろ。カゲサマへのお手紙をお書き申し上げる。
9,171,vocs_over_over_mansion_seppuku_n13,vocs_mansion_seppuku_n13_jp,DAIMYO,"The rest of you, remove this one and clean the floor. You must be finished before I have tea with my wife.",其他人，把尸体抬走，清理地面。在我和夫人出来用茶之前打扫干净。,残りの者は、死体を片付けておけ。妻と茶を飲む前には終わらせろ。
9,172,vocs_over_over_mansion_plans_n00,vocs_mansion_plans_n00_jp,NINJA,Huh … guess he's not Kage-sama after all. ,嗯……看来他不是影大人。 ,ふっ…奴はカゲサマではないようだ。
9,172,vocs_over_over_mansion_plans_n01,vocs_mansion_plans_n01_jp,ALCHEMIST,"Hmm, indeed. Still, this changes nothing. Lord Yabu must die.",嗯，看来的确不是。不过，他的命数不会改变，薮大名今天必死无疑。,うーむ、そのようじゃな。じゃが、されとて同じ。藪大名は死ぬべきじゃよ。
9,172,vocs_over_over_mansion_plans_n02,vocs_mansion_plans_n02_jp,NINJA,"You're out for him, aren't you? He said as much himself.",你要找他复仇对吧？他刚才自己也是这么说的。,報復を考えてるんだろ？そう言っているようだ。
9,172,vocs_over_over_mansion_plans_n03,vocs_mansion_plans_n03_jp,ALCHEMIST,"Oh yes, I have a score to settle, but consider this: if we leave now, he will flee and continue to support Kage-sama.",啊，是的，我有笔旧账要算。不过也可以这么想：如果现在把他放跑了，他必定会继续为影大人卖命。,ああ、晴らすべき恨みはあるのう。じゃが、こう考えるんじゃ。もしここで逃がしたら、カゲサマを支え続けるじゃろう。
9,172,vocs_over_over_mansion_plans_n04,vocs_mansion_plans_n04_jp,TRAPPER,"He's a bad man … I know it. What do you think, Hayato-sensei?",他是个坏人……我看得出来。隼人师父，该怎么办呢？,悪い奴ね…わかってる。どうします、隼人先生？
9,172,vocs_over_over_mansion_plans_n05,vocs_mansion_plans_n05_jp,NINJA,"Teh, fine. If you want your revenge, old man, then let's do this. I'll get paid either way.",好吧。老爷子，你若想报仇，那我们就动手吧。反正给我的佣金不会少。,いいさ復讐したいってんならな。爺さん、しようじゃないか。どちらにせよ報酬はいただくんだ。
9,172,vocs_over_over_mansion_plans_n06,vocs_mansion_plans_n06_jp,ALCHEMIST,I see we understand each other.,很高兴我们能达成一致。,互いの理解ができたの。
9,173,vocs_over_over_mansion_grenades_n00,vocs_mansion_grenades_n00_jp,NINJA,What's in that crate there … gunpowder?,那个箱子装的是什么……火药？,木枠の中にあるのは…火薬か。
9,173,vocs_over_over_mansion_grenades_n01,vocs_mansion_grenades_n01_jp,TRAPPER,That crate … Ugh! ... gunpowder!,那个箱子……哇！……火药！,この木枠は…うわ！…火薬！
9,173,vocs_over_over_mansion_grenades_n02,vocs_mansion_grenades_n02_jp,ALCHEMIST,"Oho, a  fresh supply of black powder. I'll take that, thank you.",哦，新鲜出炉的黑火药。那我就不客气了，多谢。,おあ、作りたての黒色火薬じゃの。いただくとしよう、ありがたい。
9,174,vocs_over_over_mansion_swimmer_n00,vocs_mansion_swimmer_n00_jp,NINJA,I'll swim across.,我可以游过去。,泳いで渡る。
9,174,vocs_over_over_mansion_swimmer_n01,vocs_mansion_swimmer_n01_jp,TRAPPER,"Haha, lets be like fish.",哈哈，鱼儿水中游呀！,はは、泳ぐこと魚のごとし！
9,174,vocs_over_over_mansion_swimmer_n02,vocs_mansion_swimmer_n02_jp,ALCHEMIST,"Oh, I'll pass. Water doesn't go well with my leg, hehehe.",唔，我就不下水了。对我的腿不好，嘿嘿嘿。,むぅ、ワシは行かぬ。水は足に良くないじゃろ、へっへっへ。
9,175,vocs_over_over_mansion_inposition_n00,vocs_mansion_inposition_n00_jp,ALCHEMIST,"Let's see … hmm, those trees block most of the inner courtyard from my line of sight .",让我们瞧瞧……嗯，从我这个角度看，那些树把庭院的大部分都挡住了。,うーむ、あの三つ木が中庭への視界を遮っておるの。
9,175,vocs_over_over_mansion_inposition_n01,vocs_mansion_inposition_n01_jp,NINJA,And the part that isn't blocked?,没挡住的部分呢？,そうじゃないところは？
9,175,vocs_over_over_mansion_inposition_n02,vocs_mansion_inposition_n02_jp,ALCHEMIST,"Well, I can see that dog in it's kennel. If Lord Yabu stood very close to it, I could put an end to him there.",嗯，有个狗舍，还有狗。如果薮大名能站在狗舍前，我就能送他上路。,うむ、犬小屋におる犬が見えるの。もし藪大名がそこに近づいたら、奴を終わらせられるだろう。
9,175,vocs_over_over_mansion_inposition_n03,vocs_mansion_inposition_n03_jp,TRAPPER,Ah! We could make the dog bark!,啊！想办法让狗叫怎么样？,ああ！犬を吠えさせたらどう？
9,175,vocs_over_over_mansion_inposition_n04,vocs_mansion_inposition_n04_jp,NINJA,"Hm, as good a plan as any. Alright, let's pay that dog a visit.",嗯，好办法。好，就先去狗那边看看。,ふむ、いい作戦だ。よし、犬に近づいてみるか。
9,176,vocs_over_over_mansion_dog_n00,vocs_mansion_dog_n00_jp,NINJA,"Huh, Yabu's dog. It could help us lure out its master. Think I'll wait until Yabu's close, then provoke it with a stone.",哈，原来是薮的爱犬。可以利用它引出薮。等薮走到附近，我就朝狗扔块石头激怒它。,はっ、藪の犬か。主人をおびき出すのに使えるだろう。藪が近づくまで待とう。そしたら、石を当てて怒らせる。
9,176,vocs_over_over_mansion_dog_n01,vocs_mansion_dog_n01_jp,TRAPPER,"Ooh, big dog! Watchful! He'll bark if we make noise! Wait until his master is close, then use my birds voice …",啊哦，好大的狗！小心！要是发出响声，他就会叫。要等他主人靠近后，再吹响鸟笛……,おお、大きなワンちゃん！用心して。音を立てたら吠えるわ。この子の主人が近づくまで待って、鳥の声を使いましょう。
9,177,vo_hint_hint_mansion_petting_n00,vo_mansion_petting_n00_jp,DAIMYO,Such a fine dog.,真是好狗。,いい犬だ。
9,177,vo_hint_hint_mansion_petting_n01,vo_mansion_petting_n01_jp,DAIMYO,Has he been fed properly?,吃得好不好啊？,ちゃんと餌はもらったか？
9,177,vo_hint_hint_mansion_petting_n02,vo_mansion_petting_n02_jp,DAIMYO,An impressive breed.,养得真漂亮。,見事な犬だ。
9,177,vo_hint_hint_mansion_petting_n03,vo_mansion_petting_n03_jp,DAIMYO,None shall disturb him.,不能让任何人惹到他。,だれもこやつを怒らせてはなるまい。
9,177,vo_hint_hint_mansion_petting_n04,vo_mansion_petting_n04_jp,DAIMYO,A loyal creature.,真是头忠犬。,忠犬であるな。
9,177,vo_hint_hint_mansion_petting_n05,vo_mansion_petting_n05_jp,DAIMYO,He is to lack for nothing.,在这里什么都不缺。,なにも不自由することはない。
9,178,vocs_over_over_mansion_revenge1_n00,vocs_mansion_revenge1_n00_jp,DAIMYO,AGH ... gnhhh …,啊……咕呃……,ああ…ぐはああ…。
9,178,vocs_over_over_mansion_revenge1_n01,vocs_mansion_revenge1_n01_jp,ALCHEMIST,"Hah! How does it feel to be shot down without warning, eh, Lord Yabu? I hope you realized, in that final moment, that it was me who ended you, hehehe!",在毫无防备的情况下被突然击毙的感觉如何，嗯，薮大名？希望你在临死之前，知道送你上路的人是我，呃哈哈哈！,警戒もせずにいきなり撃たれる気分はどうじゃ、藪大名！最期の瞬間には気づいてほしいのぅ、やったのがこのワシじゃったということにの、へっへっへ。
9,178,vocs_over_over_mansion_revenge1_n01a,vocs_mansion_revenge1_n01a_jp,ALCHEMIST,"Farewell, Lord Yabu. I hope you realized, in your final moment, that it was me who ended you, hehehe!",永别了，薮大名。希望你在临死之前，知道送你上路的人是我，呃哈哈哈！,さらばじゃ、藪様。最期の瞬間には、やったのがこのワシじゃったと気付いてほしいわい、へっへっへ。
9,179,vo_hint_hint_mansion_gong1_n00,vo_mansion_gong1_n00_jp,CIVILIAN F,Prepare the tea.,备茶了。,お茶の準備をするのよ。
9,179,vo_hint_hint_mansion_gong1_n01,vo_mansion_gong1_n01_jp,CIVILIAN F,Lord Yabu wishes to have tea.,薮大人要品茶了。,お茶を望まれている。
9,179,vo_hint_hint_mansion_gong1_n02,vo_mansion_gong1_n02_jp,CIVILIAN F,Serve the tea.,该上茶了。,お茶をお出しするのよ。
9,179,vo_hint_hint_mansion_gong1_n03,vo_mansion_gong1_n03_jp,CIVILIAN F,The lord will have tea.,大名要饮茶了。,大名様がお茶をお召し上がりになるわ。
9,180,vocs_over_over_mansion_servant1_n00,vocs_mansion_servant1_n00_jp,NINJA,"Huh, just a servant.",只是个佣人而已。,はっ、ただの召使いだ。
9,180,vocs_over_over_mansion_servant1_n01,vocs_mansion_servant1_n01_jp,TRAPPER,Sorry.,对不起。,ごめんなさい。
9,180,vocs_over_over_mansion_servant1_n02,vocs_mansion_servant1_n02_jp,ALCHEMIST,She was the one signalling for tea. Now it falls to us to ring the gong.,她是负责敲锣叫茶的。现在，上茶时间由我们把握了。,茶の知らせをしていたようじゃのぅ。ワシらが鐘をならす時じゃ。
9,181,vocs_over_over_mansion_gong1a_n00,vocs_mansion_gong1a_n00_jp,NINJA,Prepare the tea!,备茶了！,茶の準備だ！
9,181,vocs_over_over_mansion_gong1a_n01,vocs_mansion_gong1a_n01_jp,TRAPPER,Uh … prepare the tea!,呃……备茶了！,えと…茶の準備をしなさい！
9,182,vo_hint_hint_mansion_gong2_n00,vo_mansion_gong2_n00_jp,CIVILIAN F,The tea is ready.,茶已备好。,お茶が沸きました。
9,182,vo_hint_hint_mansion_gong2_n01,vo_mansion_gong2_n01_jp,CIVILIAN F,Tea is served.,请用茶。,お茶でございます。
9,182,vo_hint_hint_mansion_gong2_n02,vo_mansion_gong2_n02_jp,CIVILIAN F,"The tea is ready, my lord.",大人，茶已备好。,お茶が沸きました。大名様。
9,182,vo_hint_hint_mansion_gong2_n03,vo_mansion_gong2_n03_jp,CIVILIAN F,"Tea is served, my lord.",大人，请用茶。,お茶でございます。大名様。
9,183,vocs_over_over_mansion_servant2_n00,vocs_mansion_servant2_n00_jp,NINJA,"Huh, she carried a tray.",嗯，她怎么拿着个托盘。,ふっ、女が入れ物を運んでいたのか。
9,183,vocs_over_over_mansion_servant2_n01,vocs_mansion_servant2_n01_jp,TRAPPER,"Uhm, what's on that plate?",唔，盘子上是什么啊？,うーむ、あの皿の上は何かしら。
9,183,vocs_over_over_mansion_servant2_n02,vocs_mansion_servant2_n02_jp,ALCHEMIST,"She was serving the tea. Now we must serve it ourselves and ring the gong. Add the poison while you're at it, hehe.",她是负责上茶的仆人。现在我们要自己上茶然后敲锣。记得上茶前加点毒药，嘿嘿。,茶を出しておったようじゃの。ワシらが茶を出して鐘をならさんとのぅ。その間に毒でも入れるかの、へっへっへ。
9,184,vocs_over_over_mansion_gong2a_n00,vocs_mansion_gong2a_n00_jp,NINJA,The tea is ready!,茶已备好！,お茶が沸いたぞ。
9,184,vocs_over_over_mansion_gong2a_n01,vocs_mansion_gong2a_n01_jp,TRAPPER,Uh … the tea is ready!,呃……茶已备好！,えと…お茶が沸きました！
9,185,vo_hint_hint_mansion_drink_n00,vo_mansion_drink_n00_jp,DAIMYO,"Hrm, no, this will not do.",唔，不行，这茶味道不行。,うーむ、駄目だ、これは駄目だ。
9,185,vo_hint_hint_mansion_drink_n01,vo_mansion_drink_n01_jp,DAIMYO,"Hm, rich flavour.",嗯，茶香浓郁。,うーむ、いい香りだ。
9,185,vo_hint_hint_mansion_drink_n02,vo_mansion_drink_n02_jp,DAIMYO,"Ugh, almost cold.",啊，茶都快凉了。,ああ、ぬるいぞ。
9,185,vo_hint_hint_mansion_drink_n03,vo_mansion_drink_n03_jp,DAIMYO,That was not the blend I asked for.,啊？怎么不是我要的茶。,言った通りのお茶ではないではないか。
9,185,vo_hint_hint_mansion_drink_n04,vo_mansion_drink_n04_jp,DAIMYO,"Ugh, unacceptable.",呃，真难喝。,ああ、駄目だ。
9,186,vo_hint_hint_mansion_complain_n00,vo_mansion_complain_n00_jp,DAIMYO,Do not serve this one again.,不要再上这种了。,二度とこれを持ってくるな。
9,186,vo_hint_hint_mansion_complain_n01,vo_mansion_complain_n01_jp,DAIMYO,Be quicker next time.,下次上茶快点。,次はもっと早くしろ。
9,186,vo_hint_hint_mansion_complain_n02,vo_mansion_complain_n02_jp,DAIMYO,The tea was almost cold.,茶太凉了。,茶がぬるすぎた。
9,186,vo_hint_hint_mansion_complain_n03,vo_mansion_complain_n03_jp,DAIMYO,That was not the blend I asked for.,我让你调的不是这种茶。,言った通りのお茶ではなかったぞ。
9,186,vo_hint_hint_mansion_complain_n04,vo_mansion_complain_n04_jp,DAIMYO,The taste is appalling. ,简直难以下咽。 ,おぞましい味だ。
9,187,vo_hint_hint_mansion_return_n00,vo_mansion_return_n00_jp,DAIMYO,Are they mocking me? Why hasn't the tea been served yet.,他们在耍我吗？怎么还不上茶？,馬鹿にしているのか？まだ茶はこないのか。
9,187,vo_hint_hint_mansion_return_n01,vo_mansion_return_n01_jp,DAIMYO,I will not be kept waiting. The servants will answer for this.,我不等了。让上茶的一会给我解释清楚。,待っておれん。使用人め、答えてもらおう。
9,187,vo_hint_hint_mansion_return_n02,vo_mansion_return_n02_jp,DAIMYO,"This is unacceptable. Whoever is wasting my time, I will cut off their head.",气死我了。是谁敢浪费我时间，我要砍他们头。,堪忍ならん！待たせた奴の頭を斬ってやる。
9,188,vocs_over_over_mansion_teaisland_n00,vocs_mansion_teaisland_n00_jp,NINJA,Heh … even the island is guarded.,呵……就连岛上都有守卫。,むっ…島も守られているのか。
9,188,vocs_over_over_mansion_teaisland_n01,vocs_mansion_teaisland_n01_jp,TRAPPER,Tea. Have to slip in the poison. Nasty stuff.,还得往茶里面加毒药。感觉真不好。,茶に毒を入れないと行けない。嫌な感じね。
9,189,vocs_over_over_mansion_poisoned_n00,vocs_mansion_poisoned_n00_jp,TRAPPER,Now there's a spider in the tea.,感觉像在茶里放了只毒蜘蛛。,よし、茶の中に”蜘蛛”を入れたわ。
9,189,vocs_over_over_mansion_poisoned_n01,vocs_mansion_poisoned_n01_jp,NINJA,Better get out of here then.,还不赶紧撤。,ならずらかるぞ。
9,189,vocs_over_over_mansion_poisoned_n02,vocs_mansion_poisoned_n02_jp,TRAPPER,"Hai, sensei!",是，师父！,はいっ、先生！
9,189,vocs_over_over_mansion_poisoned_n03,vocs_mansion_poisoned_n03_jp,NINJA,Quick now!,动作快点！,急ごう！
9,190,vocs_over_over_mansion_revenge2_n00,vocs_mansion_revenge2_n00_jp,DAIMYO,Poison! ...The old cripple! … N-noo ...,茶里有毒！……老瘸子！……混-混蛋 ……,毒か！…おのれカタワめ。…お、おのれぇ…。
9,190,vocs_over_over_mansion_revenge2_n01,vocs_mansion_revenge2_n01_jp,NINJA,Heh … sounded unpleasant.,呵……听上去挺难受的。,ふん…不快な最期だったぜ。
9,190,vocs_over_over_mansion_revenge2_n02,vocs_mansion_revenge2_n02_jp,TRAPPER,What was in that bottle?!,瓶子里装的是什么呀？！,中には何が入っていたの？
9,190,vocs_over_over_mansion_revenge2_n03,vocs_mansion_revenge2_n03_jp,ALCHEMIST,"Oh, just a little bit of pain, so he knew it was me who ended him.",哦，只是稍微放了点我受的苦痛进去，这样他才晓得是我下的手。,ああ、ちと痛みを入れておいたんじゃよ、誰がやったかわかるようにのお。
9,190,vocs_over_over_mansion_revenge2_n03a,vocs_mansion_revenge2_n03a_jp,ALCHEMIST,"Oh, years of pain, concentrated and distilled. Just so he knew it was me who got to him in the end, hehehe.",哦，是我多年所受的苦痛，浓缩提取后的产物。所以他才晓得是我下的手，呵呵呵。,ああ、長年の痛みじゃよ。濃縮して引き出した奴じゃ。これで誰がやったのかわかったじゃろうよ、へっへっへ。
9,190,vocs_over_over_mansion_revenge2_n04,vocs_mansion_revenge2_n04_jp,TRAPPER,"You're scary, Takuma-sama.",您现在好可怕啊，琢磨大师。,怖いわ、巧磨先生。
9,190,vocs_over_over_mansion_revenge2_n05,vocs_mansion_revenge2_n05_jp,ALCHEMIST,"Hohoho, I have my moments.",呵呵呵，老夫倒是很享受此时此刻。,へっへ、ワシにとっては喜びじゃ。
9,191,vocs_over_over_mansion_guns_n00,vocs_mansion_guns_n00_jp,SAMURAI,Lord Yabu has been killed! Find the assassins!,薮大人被暗杀了！快搜刺客！,藪様が殺された！暗殺者を見つけろ!
9,191,vocs_over_over_mansion_guns_n01,vocs_mansion_guns_n01_jp,NINJA,And there's the alarm. I think it's time to test these matchlock pistols.,警报已经发出。是时候试试火绳枪的威力了。,警報か。火縄銃を試す時だな。
9,191,vocs_over_over_mansion_guns_n02,vocs_mansion_guns_n02_jp,ALCHEMIST,An excellent idea.,好想法。,いい考えじゃの。
9,191,vocs_over_over_mansion_guns_n03,vocs_mansion_guns_n03_jp,TRAPPER,Are they quiet too? Like your leg?,火绳枪也是消音的吗？和你的木腿一样？,これも音が静かなの？足の銃と同じ感じなの？
9,191,vocs_over_over_mansion_guns_n04,vocs_mansion_guns_n04_jp,ALCHEMIST,"Not so much I'm afraid. Choose your targets carefully, child.",可惜，没那么好。所以，选择目标的时候要多加小心，孩子。,残念じゃがそうでもないのう。狙いは慎重にな。
9,192,vocs_over_over_mansion_escape1_n00,vocs_mansion_escape1_n00_jp,ALCHEMIST,"Heh, more guards.",嗯，这么多守卫。,へっへ、見張りがたくさんじゃの。
9,192,vocs_over_over_mansion_escape1_n01,vocs_mansion_escape1_n01_jp,TRAPPER,They're looking for us.,都在找我们。,私たちを探しているのね。
9,192,vocs_over_over_mansion_escape1_n02,vocs_mansion_escape1_n02_jp,NINJA,"High alert everywhere. What now, old man?",到处都在高度戒备。该怎么办，老爷子？,辺りはすごい警戒状態だ。どうする、爺さん。
9,192,vocs_over_over_mansion_escape1_n03,vocs_mansion_escape1_n03_jp,ALCHEMIST,"We're almost free. Let's not lose our heads now, eh?",马上就能逃出去了，切勿自乱阵脚，明白吗？,もうすぐ自由じゃよ。今は慌てんようにせんと、な？
9,193,vocs_over_over_mansion_escape2_n00,vocs_mansion_escape2_n00_jp,ALCHEMIST,"Hehe, free at last.",嘿嘿，终于出来了。,へっへ、ようやく自由じゃ。
9,193,vocs_over_over_mansion_escape2_n01,vocs_mansion_escape2_n01_jp,TRAPPER,I'm out!,我出来啦！,やっと出た！
9,193,vocs_over_over_mansion_escape2_n02,vocs_mansion_escape2_n02_jp,NINJA,"Close one. You really wanted to see that man dead, didn't you?",好险。你对他还真是恨之入骨啊？,危なかった。本当に奴が死ぬのを見たかったんだな、爺さん。
9,193,vocs_over_over_mansion_escape2_n03,vocs_mansion_escape2_n03_jp,ALCHEMIST,"Hmm, sometimes you have to make a decision, and I made that one years ago.",嗯，人有时候是要靠决心活下去的，我这么多年就是靠憋着这口恶气熬下来的。,うーむ、人は選択をせねばならんのじゃよ。一年前にもひとつしたのぅ。
9,194,vocs_over_over_mansion_debriefing_n00,vocs_mansion_debriefing_n00_jp,NINJA,All here?,到齐了吧？,皆いるか？
9,194,vocs_over_over_mansion_debriefing_n01,vocs_mansion_debriefing_n01_jp,TRAPPER,Here!,我在这儿。,ここです。
9,194,vocs_over_over_mansion_debriefing_n02,vocs_mansion_debriefing_n02_jp,ALCHEMIST,"Heh, indeed.",嗯，到齐了。,うむ、たしかに。
9,194,vocs_over_over_mansion_debriefing_n03,vocs_mansion_debriefing_n03_jp,NINJA,"So, we've done it. Lord Yabu's dead. Guess we'll have to find a new lead on Kage-sama.",总之，任务完成，薮大名已死。接下来要另起别的线索追查影大人了。,ってことは、終わらせたんだな。藪は死んだ。カゲサマへの次なる手がかりを探す必要があるな
9,194,vocs_over_over_mansion_debriefing_n07,vocs_mansion_debriefing_n07_jp,ALCHEMIST,"Oh, I wouldn't worry. I suspect he will come to us, now that we have dealt him a massive blow. At any rate, we should return to Mugen.",啊，此事无需多虑。依我看，既然我们已给他当头一棒，他必会主动找上门来。总之，先回去与无限碰头再说吧。,ああ、その心配はしとらんかったの。奴はまだワシらの方にはあらわれんかもしれんの。奴に大打撃を与えたからのぅ。とにかく、武源の所へ帰ろう。
9,194,vocs_over_over_mansion_debriefing_n08,vocs_mansion_debriefing_n08_jp,NINJA,"Right, right let's get out of here.",好的，那先撤吧。,よし、ではここから去ろう。
10,195,vocs_over_over_mansion_post_n00,vocs_mansion_post_n00_jp,NARRATOR,"Lord Yabu's death was a small victory. The Shogun took possession of the old temple. Kage-sama had lost an ally, but his revenge followed soon.",除掉薮大名可算旗开得胜，将军也随即控制了生产武器的古庙。影大人损失了一位盟友，但他很快便展开复仇。,藪大名の死は小さな勝利であった。将軍はこの古い寺院を手に入れた。カゲサマは同盟を失ったものの、復讐は続いた。
10,195,vocs_over_over_mansion_post_n01,vocs_mansion_post_n01_jp,NARRATOR,"Having already gained more than enough weapons, he was well prepared to openly attack the Shogun.",他已获得充足的武器装备，准备公然攻击将军。,すでに十分な武器を手に入れ、彼は将軍への攻撃に備えていた。
10,195,vocs_over_over_mansion_post_n02,vocs_mansion_post_n02_jp,NARRATOR,"On Kage-sama's orders, the ruthless General Okkoto spread fear throughout the country, raiding village after village without mercy.",影大人派出手下乙事大将，一个接一个地无情洗劫各地村庄，散播恐怖。,カゲサマのもと、乙事大将は次々と無慈悲に村を襲撃していた。
10,195,vocs_over_over_mansion_post_n03,vocs_mansion_post_n03_jp,NARRATOR,"As they continued, Okkoto and his men grew bolder with every attack. The Shogun, fearing an assault on Edo Castle, orders Mugen to deliver his son Ryūnosuke to a secret location …",随着暴行继续，乙事及其手下越发肆无忌惮。将军担心儿子在江户城遭到暗杀，便命令无限将龙之介护送到一个秘密地点……,彼らは回を重ねる毎に傲慢になり、その一方で将軍は江戸城での暗殺を恐れ、龍之介を密かに避難させる命令を、武源に出すのであった。
10,196,vocs_over_over_mansion_post_n04,vocs_mansion_post_n04_jp,SHOGUN,Your handling of the traitor Yabu was careless. It only made our enemy lash out with greater force.,之前对叛徒薮大名的处理也太大意了。才导致敌人的反叛行动不降反增。,反逆者藪に対して不注意であったな。さらなる敵の強襲を増やしただけではないか。
10,196,vocs_over_over_mansion_post_n05,vocs_mansion_post_n05_jp,WARRIOR,"We thought him to be Kage-sama himself. It was my mistake, and I take full responsibility.",我们本以为他就是影大人。是在下失职，在下愿负全部责任。,藪大名がカゲサマかと考えました。しかし、それは間違いで、全て私の責任でございます。
